country,year,co2,mtoe,renewables,nuclear,renew_ratio,emission_ratio
Greece,1976,63.06412474600817,18.829214603038125,0.0,0.0,0.0,3.3492700612075805
Greece,1977,67.13287600679526,19.528156229100983,0.0,0.0,0.0,3.4377477944770547
Greece,1978,65.18368928729781,19.86741229578676,0.0,0.0,0.0,3.28093504664023
Greece,1979,54.05972009963689,17.44532313461355,0.0,0.0,0.0,3.0988087570803504
Greece,1980,52.93884027193287,17.280416093436514,0.0,0.0,0.0,3.0635165256258046
Greece,1981,52.596256761030254,16.788230725136142,0.0,0.0,0.0,3.132924345760904
Greece,1982,52.584448019307736,17.014266265405563,0.0,0.0,0.0,3.0906092098855664
Greece,1983,54.84452933489852,17.156637718543998,0.0,0.0,0.0,3.196694494260902
Greece,1984,56.90116139221002,17.901920440431834,0.0,0.0,0.0,3.1784948202371432
Greece,1985,60.263151462479485,18.91570098882201,0.0,0.0,0.0,3.185879894067432
Greece,1986,60.07190598569216,18.94517798041967,0.0,0.0,0.0,3.1708282734412965
Greece,1987,67.03245413864589,20.73766494194788,0.00022627505996289,0.0,1.091130851020665e-05,3.232401252807085
Greece,1988,71.6033734544157,21.911732525279948,0.00022627505996289,0.0,1.032666219806364e-05,3.267809762272593
Greece,1989,78.44852370898175,23.771703465276836,0.00022627505996289,0.0,9.518672496205769e-06,3.300080022602123
Greece,1990,82.57801964083932,25.034376692677732,0.00045255011992578,0.0,1.8077147495273797e-05,3.2985850079100407
Greece,1991,82.10208302297995,25.213312497563827,0.00045255011992578,0.0,1.794885618339544e-05,3.2562989504418693
Greece,1992,84.56846091808252,25.601319122063742,0.00203647553966601,0.0,7.954572691963101e-05,3.3032852922488547
Greece,1993,86.02003872860264,26.000924133324965,0.01086120287821872,0.0,0.00041772372483861415,3.308345437551281
Greece,1994,87.40476323776696,26.451825092856208,0.008598452278589819,0.0,0.000325060832226355,3.30429990864306
Greece,1995,89.49244925621508,27.394965494001983,0.00791962709870115,0.0,0.0002890906031779861,3.2667480189310365
Greece,1996,90.79803551933546,28.13008514795999,0.008145902158664039,0.0,0.00028957971921584404,3.227790994650444
Greece,1997,94.17411365926154,28.9096919924808,0.008372177218626929,0.0,0.000289597593111835,3.2575273954407935
Greece,1998,99.57773326736977,30.718932146739697,0.016518079377290967,0.0,0.0005377165878809393,3.2415753513729575
Greece,1999,97.99620027975102,30.65577201976487,0.036882834773951066,0.0,0.001203128557655354,3.196663917534661
Greece,2000,103.57343159766936,32.33966469143397,0.1020500520432634,0.0,0.0031555692681716056,3.2026748757572485
Greece,2001,105.81040593757383,32.673105437934744,0.18893967506901313,0.0,0.005782727798186175,3.2384557427076963
Greece,2002,105.14499454135749,32.80641691227463,0.17581572159116554,0.0,0.0053591869560550365,3.2050130565163046
Greece,2003,108.41453449517854,34.471749399405084,0.2547857175182141,0.0,0.0073911455599816826,3.1450256045621394
Greece,2004,108.61851410678064,34.53588481015207,0.281712449653798,0.0,0.008157093736048905,3.145091394179409
Greece,2005,109.12500481504124,34.73659621466013,0.3142960582884542,0.0,0.009047980877176722,3.141499648977882
Greece,2006,110.1078653959479,35.90927635881467,0.41046295877268246,0.0,0.011430555009553287,3.0662791501483335
Greece,2007,114.63054693102016,36.62186408323848,0.4532289451056687,0.0,0.012375911397506054,3.1301122922217828
Greece,2008,108.90332964130762,35.32676574917576,0.5516585961895257,0.0,0.015615881739822075,3.0827427117029114
Greece,2009,104.18784114595226,34.1833335277976,0.6360591935556837,0.0,0.0186072898080126,3.047913424278167
Greece,2010,96.00124723823618,32.548466227179745,0.6928542336063691,0.0,0.02128684739767547,2.949486054678358
Greece,2011,95.40814659582406,31.723418170983987,0.9349685477666615,0.0,0.029472503332627506,3.0074989423141574
Greece,2012,89.76254937667873,30.031733137725862,1.3006290446666917,0.0,0.0433084910118904,2.9889233819782124
Greece,2013,81.28440868729912,28.474538943667724,1.8108793048830085,0.0,0.06359643990954658,2.8546347615358125
Greece,2014,77.72699102222919,26.812781719547857,1.7425442367742159,0.0,0.0649893120005454,2.898878297493554
Greece,2015,75.11104154847429,27.030544409540767,1.9803593247952134,0.0,0.07326376024066393,2.7787469024102567
Greece,2016,71.9468404787258,26.611239270521033,2.1156718106530215,0.0,0.07950294193914847,2.7036260787157667
Greece,2017,77.1191493299399,28.03414717950144,2.2262053672444138,0.0,0.07941049010658739,2.750900494177665
Greece,2018,76.22323134334688,28.32698705379501,2.3509219440983267,0.0,0.08299230481638428,2.6908344046118784
Hungary,1965,59.50537684030802,15.901953711665232,0.0,0.0,0.0,3.742016730727654
Hungary,1966,59.35089137588933,16.11747840833094,0.0,0.0,0.0,3.682393105934706
Hungary,1967,55.285036236766544,15.379131078628067,0.0,0.0,0.0,3.5948088324440226
Hungary,1968,56.42382155357028,15.957604853348618,0.0,0.0,0.0,3.535857797715178
Hungary,1969,59.54984839232021,17.08733978217254,0.0,0.0,0.0,3.4850274619370185
Hungary,1970,63.09721020439609,18.411324066112538,0.0,0.0,0.0,3.4270870458758247
Hungary,1971,64.2539069100826,19.007512491640387,0.0,0.0,0.0,3.3804479643689223
Hungary,1972,65.57018998599082,19.62440615744721,0.0,0.0,0.0,3.3412572823819064
Hungary,1973,70.06857784606198,21.250182717110913,0.0,0.0,0.0,3.297316487996213
Hungary,1974,71.87932356505699,21.90294556702015,0.0,0.0,0.0,3.281719499558434
Hungary,1975,73.0391884277019,23.18720973058182,0.0,0.0,0.0,3.1499774779442244
Hungary,1976,76.25272134669348,24.771895074997605,0.0,0.0,0.0,3.0781949106370843
Hungary,1977,80.58942047913622,26.04767715200152,0.0,0.0,0.0,3.09391966158271
Hungary,1978,85.64702939411916,27.859137479698088,0.0,0.0,0.0,3.074288622773519
Hungary,1979,84.44920227338491,27.584879979936936,0.0,0.0,0.0,3.061430839460117
Hungary,1980,83.1957076151561,27.670677796885435,0.0,0.0,0.0,3.0066378650298353
Hungary,1981,82.2827365844111,27.387322418075843,0.0,0.0,0.0,3.0044096800826305
Hungary,1982,82.74189011572663,27.51208149421991,0.0,0.001,0.0,3.007474739165414
Hungary,1983,78.90777890993107,26.99164154007833,0.0,0.56,0.0,2.9234153392547637
Hungary,1984,80.07668423846351,27.70462720932453,0.0,0.853,0.0,2.8903721978800765
Hungary,1985,80.32653241480104,28.54620875131364,0.0,1.467,0.0,2.8139124573277905
Hungary,1986,78.71775528518037,28.395282889079954,0.0,1.68,0.0,2.7722123985407823
Hungary,1987,80.05034849183141,29.6084948886978,0.0,2.486,0.0,2.7036277525335595
Hungary,1988,75.84709854144313,28.87788759912103,0.0,3.043,0.0,2.6264766867418556
Hungary,1989,72.22611979650574,28.118406587369815,0.0,3.144,0.0,2.5686419880189146
Hungary,1990,72.53131930586952,27.804918767550138,0.00384667601936913,3.1069828483504427,0.00013834516300973378,2.6085787163139473
Hungary,1991,67.27906165165805,25.98160925326213,0.00543060143910936,3.105851473050628,0.00020901713154767424,2.5894878564233204
Hungary,1992,62.38806539236054,24.48323190815746,0.01040865275829294,3.159704937321796,0.0004251339364565234,2.5481956641342656
Hungary,1993,59.627604228868556,24.135732006104387,0.00882472733855271,3.1216907272480303,0.00036562915665125747,2.4705115309445596
Hungary,1994,59.45955530031014,24.45284892378552,0.01018237769833005,3.1789383174186416,0.00041640864547384305,2.4316003213217936
Hungary,1995,58.73507871263294,24.612214965198888,0.01267140335792184,3.1737339910394953,0.0005148420561025863,2.386419864920041
Hungary,1996,59.474138459879676,25.090759978106618,0.0113137529981445,3.20858035027378,0.00045091312531053316,2.3703601848558944
Hungary,1997,57.6497007143085,24.37822785003493,0.01199257817803317,3.1606100375616473,0.0004919380625944879,2.3648027686403754
Hungary,1998,58.031037520768095,24.628939090233455,0.0135765035977734,3.1563108114223524,0.0005512419169998731,2.3562134490713875
Hungary,1999,59.177923536143325,24.674229194692078,0.01470787889758785,3.1895732452368972,0.0005960826083577035,2.398369694518104
Hungary,2000,55.4652955860944,23.881017245734704,0.01470787889758785,3.20858035027378,0.0006158815910664261,2.3225683820483334
Hungary,2001,57.27593509446784,24.591988661220974,0.01606552925736519,3.196361497035784,0.0006532830459009958,2.329048532166334
Hungary,2002,56.03160883628974,24.25232448818592,0.00972982757840427,3.1572159116622043,0.0004011915469440457,2.3103603476683037
Hungary,2003,58.54461333115008,24.464555817551904,0.037335384893876854,2.4919672353713076,0.001526101073418667,2.393038065671632
Hungary,2004,57.22892953336702,24.647960164361173,0.1654070688328726,2.6960673394578345,0.006710781246394457,2.3218525651512176
Hungary,2005,57.44983175530484,26.342643211381127,0.3774268000181005,3.13028917952662,0.014327597917548238,2.180868157166708
Hungary,2006,57.15510699505703,25.981763966088906,0.29574150337149724,3.045888582160462,0.011382656841833202,2.199816266118621
