ISO3,NAME,AREA,POP2005,LON,LAT,country,year,co2,energy_consumption,renewable_generation,solar_generation,wind_generation,hydro_generation,geo_bio_other_generation,renew_energy_ratio,emission_power_ratio
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1975.0,56.42351873332,79.53771529810483,0.0,0.0,0.0,0.020999999999999998,0.0,0.0,0.7093932547829221
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1976.0,62.48924088648001,87.55999787713768,0.0,0.0,0.0,0.019,0.0,0.0,0.7136733942611966
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1977.0,63.89860946907997,89.35473345260543,0.0,0.0,0.0,0.025999999999999995,0.0,0.0,0.7151116342703029
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1978.0,65.65844376458,90.6516620100265,0.0029868307915101484,0.0,0.003,0.027,0.0,3.294843939187558e-05,0.7242938773402507
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1979.0,66.24235309617998,90.46946266572137,0.005973661583020297,0.0,0.006,0.029,0.0,6.602959061548291e-05,0.7322067705977326
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1980.0,66.17768197565997,88.13104995771171,0.010453907770285518,0.0,0.010499999999999999,0.0341,0.0,0.00011861776042951559,0.7509008687337128
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1981.0,58.92065793977648,79.15929248314252,0.010453907770285518,0.0,0.010499999999999999,0.0355,0.0,0.00013206166253332475,0.7443302749620205
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1982.0,57.39761355545676,75.65824377074816,0.018418789880979246,0.0,0.018499999999999996,0.030299999999999997,0.0,0.00024344723011004554,0.7586432184360122
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1983.0,54.39306317521964,71.9115770847727,0.05983617685658664,0.0,0.027100000000000003,0.0335,0.033,0.0008320798859139047,0.7563881280353311
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1984.0,55.3066821293577,73.11398658198952,0.0659093994659906,0.0,0.03319999999999999,0.030199999999999998,0.033,0.0009014608906885449,0.7564446245498755
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1985.0,62.66980579593768,82.38901339669032,0.087016337059329,0.0,0.0514,0.0297,0.036,0.0010561643291000322,0.760657315972365
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1986.0,63.61741904809329,84.20333689500335,0.17582477259356405,0.0,0.12560000000000002,0.028599999999999997,0.051,0.002088097444556233,0.7555213533570588
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1987.0,60.977837783117224,81.16747994317983,0.2337692899488609,0.0,0.17379999999999998,0.0294,0.061,0.0028800855972429826,0.7512594677795087
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1988.0,59.66383551831778,80.26530560518525,0.3700683350681073,0.0,0.2917,0.032799999999999996,0.08,0.004610564082175504,0.7433328144515707
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1989.0,53.98450209636639,74.00059750494034,0.5519663302710753,0.0,0.4284,0.0229,0.126,0.007458944236689786,0.7295144082149112
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1990.0,55.84633940597999,76.28516679348128,0.8166990994252582,0.0,0.6103,0.028,0.21,0.010705870272738878,0.7320733735454344
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1991.0,65.52153281648157,87.92644867087307,1.0902927999275878,0.0,0.7401,0.0254,0.355,0.01240005500516437,0.7451857069963357
DNK,Denmark,4243,5416945,9.264,56.058,Denmark,1992.0,59.994006402773806,82.30149489586594,1.430094582975059,0.0,0.9154,0.0277,0.521,0.017376289273779565,0.7289540302844164
